close,date
2575.056,2015-03-25 09:57:00
2574.988,2015-03-25 09:58:00
2574.9202,2015-03-25 09:59:00
2574.8489,2015-03-25 10:00:00
2574.7732,2015-03-25 10:01:00
2574.6946,2015-03-25 10:02:00
2574.6135,2015-03-25 10:03:00
2574.527,2015-03-25 10:04:00
2574.437,2015-03-25 10:05:00
2574.3367,2015-03-25 10:06:00
2574.218,2015-03-25 10:07:00
2574.0908,2015-03-25 10:08:00
2573.9692,2015-03-25 10:09:00
2573.8625,2015-03-25 10:10:00
2573.7786,2015-03-25 10:11:00
2573.7166,2015-03-25 10:12:00
2573.6719,2015-03-25 10:13:00
2573.6418,2015-03-25 10:14:00
2573.623,2015-03-25 10:15:00
2573.613,2015-03-25 10:16:00
2573.622,2015-03-25 10:17:00
2573.664,2015-03-25 10:18:00
2573.754,2015-03-25 10:19:00
2573.9004,2015-03-25 10:20:00
2574.0845,2015-03-25 10:21:00
2574.2937,2015-03-25 10:22:00
2574.5168,2015-03-25 10:23:00
2574.7434,2015-03-25 10:24:00
2574.962,2015-03-25 10:25:00
2575.16,2015-03-25 10:26:00
2575.3208,2015-03-25 10:27:00
2575.43,2015-03-25 10:28:00
2575.492,2015-03-25 10:29:00
2575.5176,2015-03-25 10:30:00
2575.5088,2015-03-25 10:31:00
2575.4648,2015-03-25 10:32:00
2575.3909,2015-03-25 10:33:00
2575.304,2015-03-25 10:34:00
2575.2307,2015-03-25 10:35:00
2575.185,2015-03-25 10:36:00
2575.1626,2015-03-25 10:37:00
2575.165,2015-03-25 10:38:00
2575.1902,2015-03-25 10:39:00
2575.2346,2015-03-25 10:40:00
2575.305,2015-03-25 10:41:00
2575.3892,2015-03-25 10:42:00
2575.4797,2015-03-25 10:43:00
2575.585,2015-03-25 10:44:00
2575.6963,2015-03-25 10:45:00
2575.8123,2015-03-25 10:46:00
2575.9302,2015-03-25 10:47:00
2576.0479,2015-03-25 10:48:00
2576.158,2015-03-25 10:49:00
2576.2546,2015-03-25 10:50:00
2576.3323,2015-03-25 10:51:00
2576.3872,2015-03-25 10:52:00
2576.406,2015-03-25 10:53:00
2576.3826,2015-03-25 10:54:00
2576.318,2015-03-25 10:55:00
2576.2124,2015-03-25 10:56:00
2576.0698,2015-03-25 10:57:00
2575.8782,2015-03-25 10:58:00
2575.6345,2015-03-25 10:59:00
2575.3462,2015-03-25 11:00:00
2575.0325,2015-03-25 11:01:00
2574.7166,2015-03-25 11:02:00
2574.4023,2015-03-25 11:03:00
2574.0962,2015-03-25 11:04:00
2573.8096,2015-03-25 11:05:00
2573.5425,2015-03-25 11:06:00
2573.2893,2015-03-25 11:07:00
2573.0396,2015-03-25 11:08:00
2572.7673,2015-03-25 11:09:00
2572.4805,2015-03-25 11:10:00
2572.207,2015-03-25 11:11:00
2571.9556,2015-03-25 11:12:00
2571.73,2015-03-25 11:13:00
2571.5244,2015-03-25 11:14:00
2571.3362,2015-03-25 11:15:00
2571.1646,2015-03-25 11:16:00
2571.0083,2015-03-25 11:17:00
2570.8643,2015-03-25 11:18:00
2570.7358,2015-03-25 11:19:00
2570.6194,2015-03-25 11:20:00
2570.5095,2015-03-25 11:21:00
2570.4036,2015-03-25 11:22:00
2570.2886,2015-03-25 11:23:00
2570.1477,2015-03-25 11:24:00
2569.9634,2015-03-25 11:25:00
2569.7478,2015-03-25 11:26:00
2569.5056,2015-03-25 11:27:00
2569.2393,2015-03-25 11:28:00
2568.9543,2015-03-25 11:29:00
2568.658,2015-03-25 11:30:00
2568.3574,2015-03-25 11:31:00
2568.0542,2015-03-25 11:32:00
2567.7397,2015-03-25 11:33:00
2567.431,2015-03-25 11:34:00
2567.1272,2015-03-25 11:35:00
2566.8367,2015-03-25 11:36:00
2566.5637,2015-03-25 11:37:00
2566.3,2015-03-25 11:38:00
2566.0505,2015-03-25 11:39:00
2565.812,2015-03-25 11:40:00
2565.5847,2015-03-25 11:41:00
2565.3677,2015-03-25 11:42:00
2565.1577,2015-03-25 11:43:00
2564.9578,2015-03-25 11:44:00
2564.7651,2015-03-25 11:45:00
2564.5684,2015-03-25 11:46:00
2564.3657,2015-03-25 11:47:00
2564.143,2015-03-25 11:48:00
2563.9097,2015-03-25 11:49:00
2563.662,2015-03-25 11:50:00
2563.3904,2015-03-25 11:51:00
2563.078,2015-03-25 11:52:00
2562.7249,2015-03-25 11:53:00
2562.3362,2015-03-25 11:54:00
2561.9207,2015-03-25 11:55:00
2561.4963,2015-03-25 11:56:00
2561.0854,2015-03-25 11:57:00
2560.7034,2015-03-25 11:58:00
2560.3591,2015-03-25 11:59:00
2560.055,2015-03-25 12:00:00
2559.8066,2015-03-25 12:01:00
2559.6116,2015-03-25 12:02:00
2559.4639,2015-03-25 12:03:00
2559.3633,2015-03-25 12:04:00
2559.3098,2015-03-25 12:05:00
2559.3032,2015-03-25 12:06:00
2559.3306,2015-03-25 12:07:00
2559.3853,2015-03-25 12:08:00
2559.4744,2015-03-25 12:09:00
2559.5828,2015-03-25 12:10:00
2559.6978,2015-03-25 12:11:00
2559.7952,2015-03-25 12:12:00
2559.8545,2015-03-25 12:13:00
2559.8528,2015-03-25 12:14:00
2559.7676,2015-03-25 12:15:00
2559.5896,2015-03-25 12:16:00
2559.325,2015-03-25 12:17:00
2558.9917,2015-03-25 12:18:00
2558.612,2015-03-25 12:19:00
2558.2297,2015-03-25 12:20:00
2557.8562,2015-03-25 12:21:00
2557.4988,2015-03-25 12:22:00
2557.183,2015-03-25 12:23:00
2556.9153,2015-03-25 12:24:00
2556.684,2015-03-25 12:25:00
2556.4807,2015-03-25 12:26:00
2556.2988,2015-03-25 12:27:00
2556.1252,2015-03-25 12:28:00
2555.9517,2015-03-25 12:29:00
2555.7751,2015-03-25 12:30:00
2555.5984,2015-03-25 12:31:00
2555.4453,2015-03-25 12:32:00
2555.3264,2015-03-25 12:33:00
2555.243,2015-03-25 12:34:00
2555.1875,2015-03-25 12:35:00
2555.1426,2015-03-25 12:36:00
2555.0967,2015-03-25 12:37:00
2555.0447,2015-03-25 12:38:00
2554.9844,2015-03-25 12:39:00
2554.9155,2015-03-25 12:40:00
2554.8423,2015-03-25 12:41:00
2554.7908,2015-03-25 12:42:00
2554.7576,2015-03-25 12:43:00
2554.7651,2015-03-25 12:44:00
2554.8203,2015-03-25 12:45:00
2554.9114,2015-03-25 12:46:00
2555.018,2015-03-25 12:47:00
2555.106,2015-03-25 12:48:00
2555.1658,2015-03-25 12:49:00
2555.2107,2015-03-25 12:50:00
2555.2375,2015-03-25 12:51:00
2555.249,2015-03-25 12:52:00
2555.241,2015-03-25 12:53:00
2555.2065,2015-03-25 12:54:00
2555.1536,2015-03-25 12:55:00
2555.0906,2015-03-25 12:56:00
2555.0283,2015-03-25 12:57:00
2554.9692,2015-03-25 12:58:00
2554.8948,2015-03-25 12:59:00
2554.7976,2015-03-25 13:00:00
2554.671,2015-03-25 13:01:00
2554.526,2015-03-25 13:02:00
2554.3699,2015-03-25 13:03:00
2554.2085,2015-03-25 13:04:00
2554.0417,2015-03-25 13:05:00
2553.8643,2015-03-25 13:06:00
2553.6565,2015-03-25 13:07:00
2553.4236,2015-03-25 13:08:00
2553.1958,2015-03-25 13:09:00
2552.984,2015-03-25 13:10:00
2552.8213,2015-03-25 13:11:00
2552.7283,2015-03-25 13:12:00
2552.707,2015-03-25 13:13:00
2552.7683,2015-03-25 13:14:00
2552.9219,2015-03-25 13:15:00
2553.1475,2015-03-25 13:16:00
2553.4363,2015-03-25 13:17:00
2553.7795,2015-03-25 13:18:00
2554.1748,2015-03-25 13:19:00
2554.628,2015-03-25 13:20:00
2555.12,2015-03-25 13:21:00
2555.6511,2015-03-25 13:22:00
2556.2302,2015-03-25 13:23:00
2556.8713,2015-03-25 13:24:00
2557.557,2015-03-25 13:25:00
2558.2966,2015-03-25 13:26:00
2559.0737,2015-03-25 13:27:00
2559.868,2015-03-25 13:28:00
2560.656,2015-03-25 13:29:00
2561.4143,2015-03-25 13:30:00
2562.1333,2015-03-25 13:31:00
2562.8125,2015-03-25 13:32:00
2563.4753,2015-03-25 13:33:00
2564.1326,2015-03-25 13:34:00
2564.8025,2015-03-25 13:35:00
2565.4597,2015-03-25 13:36:00
2566.0608,2015-03-25 13:37:00
2566.583,2015-03-25 13:38:00
2567.0361,2015-03-25 13:39:00
2567.4192,2015-03-25 13:40:00
2567.7363,2015-03-25 13:41:00
2567.9722,2015-03-25 13:42:00
2568.0852,2015-03-25 13:43:00
2568.065,2015-03-25 13:44:00
2567.9443,2015-03-25 13:45:00
2567.7566,2015-03-25 13:46:00
2567.5288,2015-03-25 13:47:00
2567.2673,2015-03-25 13:48:00
2566.9912,2015-03-25 13:49:00
2566.7043,2015-03-25 13:50:00
2566.4255,2015-03-25 13:51:00
2566.166,2015-03-25 13:52:00
2565.942,2015-03-25 13:53:00
2565.7913,2015-03-25 13:54:00
2565.7446,2015-03-25 13:55:00
2565.833,2015-03-25 13:56:00
2566.0117,2015-03-25 13:57:00
2566.242,2015-03-25 13:58:00
2566.481,2015-03-25 13:59:00
2566.708,2015-03-25 14:00:00
2566.9045,2015-03-25 14:01:00
2567.043,2015-03-25 14:02:00
2567.1216,2015-03-25 14:03:00
2567.1562,2015-03-25 14:04:00
2567.164,2015-03-25 14:05:00
2567.1897,2015-03-25 14:06:00
2567.2466,2015-03-25 14:07:00
2567.3384,2015-03-25 14:08:00
2567.4653,2015-03-25 14:09:00
2567.6228,2015-03-25 14:10:00
2567.7861,2015-03-25 14:11:00
2567.9307,2015-03-25 14:12:00
2568.0378,2015-03-25 14:13:00
2568.1162,2015-03-25 14:14:00
2568.1611,2015-03-25 14:15:00
2568.1848,2015-03-25 14:16:00
2568.1855,2015-03-25 14:17:00
2568.1665,2015-03-25 14:18:00
2568.1323,2015-03-25 14:19:00
2568.0913,2015-03-25 14:20:00
2568.068,2015-03-25 14:21:00
2568.0796,2015-03-25 14:22:00
2568.1343,2015-03-25 14:23:00
2568.2305,2015-03-25 14:24:00
2568.368,2015-03-25 14:25:00
2568.5269,2015-03-25 14:26:00
2568.6858,2015-03-25 14:27:00
2568.8386,2015-03-25 14:28:00
2568.9622,2015-03-25 14:29:00
2569.0276,2015-03-25 14:30:00
2569.0403,2015-03-25 14:31:00
2569.002,2015-03-25 14:32:00
2568.9246,2015-03-25 14:33:00
2568.8213,2015-03-25 14:34:00
2568.6982,2015-03-25 14:35:00
2568.5706,2015-03-25 14:36:00
2568.4434,2015-03-25 14:37:00
2568.3228,2015-03-25 14:38:00
2568.22,2015-03-25 14:39:00
2568.1516,2015-03-25 14:40:00
2568.1125,2015-03-25 14:41:00
2568.1062,2015-03-25 14:42:00
2568.1245,2015-03-25 14:43:00
2568.1628,2015-03-25 14:44:00
2568.2356,2015-03-25 14:45:00
2568.3264,2015-03-25 14:46:00
2568.4233,2015-03-25 14:47:00
2568.516,2015-03-25 14:48:00
2568.5974,2015-03-25 14:49:00
2568.6636,2015-03-25 14:50:00
2568.7031,2015-03-25 14:51:00
2568.7173,2015-03-25 14:52:00
2568.7043,2015-03-25 14:53:00
2568.6653,2015-03-25 14:54:00
2568.604,2015-03-25 14:55:00
2568.5227,2015-03-25 14:56:00
2568.421,2015-03-25 14:57:00
2568.2998,2015-03-25 14:58:00
2568.165,2015-03-25 14:59:00
2568.0215,2015-03-25 15:00:00
2567.856,2015-03-25 15:01:00
2567.656,2015-03-25 15:02:00
2567.4248,2015-03-25 15:03:00
2567.1692,2015-03-25 15:04:00
2566.8984,2015-03-25 15:05:00
2566.624,2015-03-25 15:06:00
2566.3503,2015-03-25 15:07:00
2566.0854,2015-03-25 15:08:00
2565.8374,2015-03-25 15:09:00
2565.609,2015-03-25 15:10:00
2565.4016,2015-03-25 15:11:00
2565.2021,2015-03-25 15:12:00
2565.0176,2015-03-25 15:13:00
2564.8354,2015-03-25 15:14:00
2564.6646,2015-03-25 15:15:00
2564.4907,2015-03-25 15:16:00
2564.315,2015-03-25 15:17:00
2564.1445,2015-03-25 15:18:00
2563.9912,2015-03-25 15:19:00
2563.8445,2015-03-25 15:20:00
2563.6675,2015-03-25 15:21:00
2563.446,2015-03-25 15:22:00
2563.1753,2015-03-25 15:23:00
2562.8594,2015-03-25 15:24:00
2562.5178,2015-03-25 15:25:00
2562.194,2015-03-25 15:26:00
2561.8748,2015-03-25 15:27:00
2561.5657,2015-03-25 15:28:00
2561.2769,2015-03-25 15:29:00
2561.0112,2015-03-25 15:30:00
2560.7712,2015-03-26 09:16:00
2560.559,2015-03-26 09:17:00
2560.3865,2015-03-26 09:18:00
2560.2576,2015-03-26 09:19:00
2560.1719,2015-03-26 09:20:00
2560.1233,2015-03-26 09:21:00
2560.0913,2015-03-26 09:22:00
2560.0718,2015-03-26 09:23:00
2560.06,2015-03-26 09:24:00
2560.0564,2015-03-26 09:25:00
2560.0505,2015-03-26 09:26:00
2560.0366,2015-03-26 09:27:00
2560.0063,2015-03-26 09:28:00
2559.9668,2015-03-26 09:29:00
2559.9297,2015-03-26 09:30:00
2559.894,2015-03-26 09:31:00
2559.8518,2015-03-26 09:32:00
2559.7954,2015-03-26 09:33:00
2559.732,2015-03-26 09:34:00
2559.6604,2015-03-26 09:35:00
2559.5764,2015-03-26 09:36:00
2559.491,2015-03-26 09:37:00
2559.4263,2015-03-26 09:38:00
2559.387,2015-03-26 09:39:00
2559.37,2015-03-26 09:40:00
2559.38,2015-03-26 09:41:00
2559.4119,2015-03-26 09:42:00
2559.4626,2015-03-26 09:43:00
2559.523,2015-03-26 09:44:00
2559.595,2015-03-26 09:45:00
2559.6804,2015-03-26 09:46:00
2559.772,2015-03-26 09:47:00
2559.8647,2015-03-26 09:48:00
2559.9502,2015-03-26 09:49:00
2560.0288,2015-03-26 09:50:00
2560.1023,2015-03-26 09:51:00
2560.178,2015-03-26 09:52:00
2560.2693,2015-03-26 09:53:00
2560.3733,2015-03-26 09:54:00
2560.4824,2015-03-26 09:55:00
2560.5974,2015-03-26 09:56:00
2560.7004,2015-03-26 09:57:00
2560.7717,2015-03-26 09:58:00
2560.822,2015-03-26 09:59:00
2560.8772,2015-03-26 10:00:00
2560.9658,2015-03-26 10:01:00
2561.1377,2015-03-26 10:02:00
2561.3926,2015-03-26 10:03:00
2561.7222,2015-03-26 10:04:00
2562.0957,2015-03-26 10:05:00
2562.4792,2015-03-26 10:06:00
2562.8298,2015-03-26 10:07:00
2563.1338,2015-03-26 10:08:00
2563.4,2015-03-26 10:09:00
2563.641,2015-03-26 10:10:00
2563.868,2015-03-26 10:11:00
2564.0803,2015-03-26 10:12:00
2564.2637,2015-03-26 10:13:00
2564.407,2015-03-26 10:14:00
2564.5046,2015-03-26 10:15:00
2564.5527,2015-03-26 10:16:00
2564.552,2015-03-26 10:17:00
2564.5012,2015-03-26 10:18:00
2564.4033,2015-03-26 10:19:00
2564.2717,2015-03-26 10:20:00
2564.1162,2015-03-26 10:21:00
2563.947,2015-03-26 10:22:00
2563.757,2015-03-26 10:23:00
2563.546,2015-03-26 10:24:00
2563.3184,2015-03-26 10:25:00
2563.087,2015-03-26 10:26:00
2562.8655,2015-03-26 10:27:00
2562.6606,2015-03-26 10:28:00
2562.473,2015-03-26 10:29:00
2562.3022,2015-03-26 10:30:00
2562.1482,2015-03-26 10:31:00
2562.0254,2015-03-26 10:32:00
2561.9385,2015-03-26 10:33:00
2561.8914,2015-03-26 10:34:00
2561.8816,2015-03-26 10:35:00
2561.9043,2015-03-26 10:36:00
2561.9512,2015-03-26 10:37:00
2562.0078,2015-03-26 10:38:00
2562.073,2015-03-26 10:39:00
2562.141,2015-03-26 10:40:00
2562.2046,2015-03-26 10:41:00
2562.262,2015-03-26 10:42:00
2562.3164,2015-03-26 10:43:00
2562.37,2015-03-26 10:44:00
2562.423,2015-03-26 10:45:00
2562.4753,2015-03-26 10:46:00
2562.5278,2015-03-26 10:47:00
2562.58,2015-03-26 10:48:00
2562.6333,2015-03-26 10:49:00
2562.6912,2015-03-26 10:50:00
2562.7537,2015-03-26 10:51:00
2562.832,2015-03-26 10:52:00
2562.9277,2015-03-26 10:53:00
2563.0427,2015-03-26 10:54:00
2563.1794,2015-03-26 10:55:00
2563.334,2015-03-26 10:56:00
2563.5034,2015-03-26 10:57:00
2563.6814,2015-03-26 10:58:00
2563.8467,2015-03-26 10:59:00
2563.9878,2015-03-26 11:00:00
2564.0986,2015-03-26 11:01:00
2564.179,2015-03-26 11:02:00
2564.2317,2015-03-26 11:03:00
2564.2605,2015-03-26 11:04:00
2564.2703,2015-03-26 11:05:00
2564.2654,2015-03-26 11:06:00
2564.2495,2015-03-26 11:07:00
2564.2256,2015-03-26 11:08:00
2564.1995,2015-03-26 11:09:00
2564.1702,2015-03-26 11:10:00
2564.131,2015-03-26 11:11:00
2564.0679,2015-03-26 11:12:00
2563.9727,2015-03-26 11:13:00
2563.849,2015-03-26 11:14:00
2563.699,2015-03-26 11:15:00
2563.5298,2015-03-26 11:16:00
2563.3833,2015-03-26 11:17:00
2563.265,2015-03-26 11:18:00
2563.1755,2015-03-26 11:19:00
2563.1133,2015-03-26 11:20:00
2563.0781,2015-03-26 11:21:00
2563.0684,2015-03-26 11:22:00
2563.0833,2015-03-26 11:23:00
2563.1196,2015-03-26 11:24:00
2563.1804,2015-03-26 11:25:00
2563.2632,2015-03-26 11:26:00
2563.352,2015-03-26 11:27:00
2563.4375,2015-03-26 11:28:00
2563.5137,2015-03-26 11:29:00
2563.5774,2015-03-26 11:30:00
2563.6245,2015-03-26 11:31:00
2563.6475,2015-03-26 11:32:00
2563.6436,2015-03-26 11:33:00
2563.6133,2015-03-26 11:34:00
2563.5474,2015-03-26 11:35:00
2563.4502,2015-03-26 11:36:00
2563.3289,2015-03-26 11:37:00
2563.1914,2015-03-26 11:38:00
2563.0452,2015-03-26 11:39:00
2562.897,2015-03-26 11:40:00
2562.751,2015-03-26 11:41:00
2562.6074,2015-03-26 11:42:00
2562.4368,2015-03-26 11:43:00
2562.2322,2015-03-26 11:44:00
2561.994,2015-03-26 11:45:00
2561.731,2015-03-26 11:46:00
2561.448,2015-03-26 11:47:00
2561.1555,2015-03-26 11:48:00
2560.8633,2015-03-26 11:49:00
2560.5798,2015-03-26 11:50:00
2560.298,2015-03-26 11:51:00
2559.999,2015-03-26 11:52:00
2559.6758,2015-03-26 11:53:00
2559.3323,2015-03-26 11:54:00
2558.9583,2015-03-26 11:55:00
2558.5442,2015-03-26 11:56:00
2558.0857,2015-03-26 11:57:00
2557.5808,2015-03-26 11:58:00
2557.043,2015-03-26 11:59:00
2556.4941,2015-03-26 12:00:00
2555.9468,2015-03-26 12:01:00
2555.4194,2015-03-26 12:02:00
2554.924,2015-03-26 12:03:00
2554.4595,2015-03-26 12:04:00
2553.9978,2015-03-26 12:05:00
2553.532,2015-03-26 12:06:00
2553.0706,2015-03-26 12:07:00
2552.6155,2015-03-26 12:08:00
2552.1787,2015-03-26 12:09:00
2551.7705,2015-03-26 12:10:00
2551.397,2015-03-26 12:11:00
2551.0593,2015-03-26 12:12:00
2550.7632,2015-03-26 12:13:00
2550.5063,2015-03-26 12:14:00
2550.2715,2015-03-26 12:15:00
2550.055,2015-03-26 12:16:00
2549.8586,2015-03-26 12:17:00
2549.6575,2015-03-26 12:18:00
2549.4065,2015-03-26 12:19:00
2549.0676,2015-03-26 12:20:00
2548.615,2015-03-26 12:21:00
2548.0535,2015-03-26 12:22:00
2547.4038,2015-03-26 12:23:00
2546.6873,2015-03-26 12:24:00
2545.9214,2015-03-26 12:25:00
2545.1123,2015-03-26 12:26:00
2544.2654,2015-03-26 12:27:00
2543.391,2015-03-26 12:28:00
2542.5105,2015-03-26 12:29:00
2541.656,2015-03-26 12:30:00
2540.8738,2015-03-26 12:31:00
2540.2422,2015-03-26 12:32:00
2539.807,2015-03-26 12:33:00
2539.573,2015-03-26 12:34:00
2539.536,2015-03-26 12:35:00
2539.6616,2015-03-26 12:36:00
2539.916,2015-03-26 12:37:00
2540.2695,2015-03-26 12:38:00
2540.7185,2015-03-26 12:39:00
2541.2507,2015-03-26 12:40:00
2541.8096,2015-03-26 12:41:00
2542.3623,2015-03-26 12:42:00
2542.9,2015-03-26 12:43:00
2543.413,2015-03-26 12:44:00
2543.899,2015-03-26 12:45:00
2544.345,2015-03-26 12:46:00
2544.7424,2015-03-26 12:47:00
2545.0962,2015-03-26 12:48:00
2545.4033,2015-03-26 12:49:00
2545.6538,2015-03-26 12:50:00
2545.851,2015-03-26 12:51:00
2545.99,2015-03-26 12:52:00
2546.084,2015-03-26 12:53:00
2546.138,2015-03-26 12:54:00
2546.1545,2015-03-26 12:55:00
2546.1174,2015-03-26 12:56:00
2546.0156,2015-03-26 12:57:00
2545.8503,2015-03-26 12:58:00
2545.6462,2015-03-26 12:59:00
2545.434,2015-03-26 13:00:00
2545.226,2015-03-26 13:01:00
2545.047,2015-03-26 13:02:00
2544.9146,2015-03-26 13:03:00
2544.8499,2015-03-26 13:04:00
2544.8667,2015-03-26 13:05:00
2544.9458,2015-03-26 13:06:00
2545.08,2015-03-26 13:07:00
2545.265,2015-03-26 13:08:00
2545.4897,2015-03-26 13:09:00
2545.7168,2015-03-26 13:10:00
2545.892,2015-03-26 13:11:00
2545.978,2015-03-26 13:12:00
2545.939,2015-03-26 13:13:00
2545.7993,2015-03-26 13:14:00
2545.5854,2015-03-26 13:15:00
2545.3289,2015-03-26 13:16:00
2545.0542,2015-03-26 13:17:00
2544.7783,2015-03-26 13:18:00
2544.5403,2015-03-26 13:19:00
2544.3335,2015-03-26 13:20:00
2544.1462,2015-03-26 13:21:00
2543.8765,2015-03-26 13:22:00
2543.4707,2015-03-26 13:23:00
2542.886,2015-03-26 13:24:00
2542.1304,2015-03-26 13:25:00
2541.2537,2015-03-26 13:26:00
2540.331,2015-03-26 13:27:00
2539.3523,2015-03-26 13:28:00
2538.3372,2015-03-26 13:29:00
2537.2666,2015-03-26 13:30:00
2536.1423,2015-03-26 13:31:00
2534.9949,2015-03-26 13:32:00
2533.849,2015-03-26 13:33:00
2532.7393,2015-03-26 13:34:00
2531.6965,2015-03-26 13:35:00
2530.7397,2015-03-26 13:36:00
2529.894,2015-03-26 13:37:00
2529.175,2015-03-26 13:38:00
2528.624,2015-03-26 13:39:00
2528.2788,2015-03-26 13:40:00
2528.1296,2015-03-26 13:41:00
2528.156,2015-03-26 13:42:00
2528.3118,2015-03-26 13:43:00
2528.4985,2015-03-26 13:44:00
2528.7197,2015-03-26 13:45:00
2528.9807,2015-03-26 13:46:00
2529.2737,2015-03-26 13:47:00
2529.5903,2015-03-26 13:48:00
2529.8887,2015-03-26 13:49:00
2530.118,2015-03-26 13:50:00
2530.2869,2015-03-26 13:51:00
2530.5366,2015-03-26 13:52:00
2530.8738,2015-03-26 13:53:00
2531.3057,2015-03-26 13:54:00
2531.7935,2015-03-26 13:55:00
2532.3262,2015-03-26 13:56:00
2532.9175,2015-03-26 13:57:00
2533.5928,2015-03-26 13:58:00
2534.3718,2015-03-26 13:59:00
2535.213,2015-03-26 14:00:00
2536.1226,2015-03-26 14:01:00
2537.0999,2015-03-26 14:02:00
2538.133,2015-03-26 14:03:00
2539.1946,2015-03-26 14:04:00
2540.267,2015-03-26 14:05:00
2541.3484,2015-03-26 14:06:00
2542.4634,2015-03-26 14:07:00
2543.6355,2015-03-26 14:08:00
2544.846,2015-03-26 14:09:00
2546.0696,2015-03-26 14:10:00
2547.2954,2015-03-26 14:11:00
2548.5132,2015-03-26 14:12:00
2549.719,2015-03-26 14:13:00
2550.893,2015-03-26 14:14:00
2552.0098,2015-03-26 14:15:00
2553.026,2015-03-26 14:16:00
2553.9043,2015-03-26 14:17:00
2554.6409,2015-03-26 14:18:00
2555.2603,2015-03-26 14:19:00
2555.7886,2015-03-26 14:20:00
2556.2588,2015-03-26 14:21:00
2556.7056,2015-03-26 14:22:00
2557.1487,2015-03-26 14:23:00
2557.5947,2015-03-26 14:24:00
2558.0518,2015-03-26 14:25:00
2558.52,2015-03-26 14:26:00
2558.9949,2015-03-26 14:27:00
2559.4763,2015-03-26 14:28:00
2559.9634,2015-03-26 14:29:00
2560.4495,2015-03-26 14:30:00
2560.9263,2015-03-26 14:31:00
2561.3867,2015-03-26 14:32:00
2561.823,2015-03-26 14:33:00
2562.2334,2015-03-26 14:34:00
2562.6147,2015-03-26 14:35:00
2562.9617,2015-03-26 14:36:00
2563.2715,2015-03-26 14:37:00
2563.545,2015-03-26 14:38:00
2563.7793,2015-03-26 14:39:00
2563.9766,2015-03-26 14:40:00
2564.1326,2015-03-26 14:41:00
2564.2449,2015-03-26 14:42:00
2564.3037,2015-03-26 14:43:00
2564.3057,2015-03-26 14:44:00
2564.2556,2015-03-26 14:45:00
2564.1628,2015-03-26 14:46:00
2564.037,2015-03-26 14:47:00
2563.8826,2015-03-26 14:48:00
2563.706,2015-03-26 14:49:00
2563.5095,2015-03-26 14:50:00
2563.2874,2015-03-26 14:51:00
2563.0544,2015-03-26 14:52:00
2562.8206,2015-03-26 14:53:00
2562.592,2015-03-26 14:54:00
2562.3713,2015-03-26 14:55:00
2562.1633,2015-03-26 14:56:00
2561.953,2015-03-26 14:57:00
2561.7273,2015-03-26 14:58:00
2561.4878,2015-03-26 14:59:00
2561.2397,2015-03-26 15:00:00
2560.9878,2015-03-26 15:01:00
2560.7354,2015-03-26 15:02:00
2560.4858,2015-03-26 15:03:00
2560.2412,2015-03-26 15:04:00
2560.0056,2015-03-26 15:05:00
2559.7815,2015-03-26 15:06:00
2559.5645,2015-03-26 15:07:00
2559.3516,2015-03-26 15:08:00
2559.1436,2015-03-26 15:09:00
2558.9314,2015-03-26 15:10:00
2558.7102,2015-03-26 15:11:00
2558.4775,2015-03-26 15:12:00
2558.236,2015-03-26 15:13:00
2557.9897,2015-03-26 15:14:00
2557.7407,2015-03-26 15:15:00
2557.4866,2015-03-26 15:16:00
2557.2322,2015-03-26 15:17:00
2556.9753,2015-03-26 15:18:00
2556.7285,2015-03-26 15:19:00
2556.5007,2015-03-26 15:20:00
2556.307,2015-03-26 15:21:00
2556.1426,2015-03-26 15:22:00
2556.012,2015-03-26 15:23:00
2555.9065,2015-03-26 15:24:00
2555.8223,2015-03-26 15:25:00
2555.775,2015-03-26 15:26:00
2555.769,2015-03-26 15:27:00
2555.799,2015-03-26 15:28:00
2555.866,2015-03-26 15:29:00
2555.97,2015-03-26 15:30:00
2556.098,2015-03-27 09:16:00
2556.2483,2015-03-27 09:17:00
2556.3904,2015-03-27 09:18:00
2556.503,2015-03-27 09:19:00
2556.5818,2015-03-27 09:20:00
2556.635,2015-03-27 09:21:00
2556.6797,2015-03-27 09:22:00
2556.714,2015-03-27 09:23:00
2556.7458,2015-03-27 09:24:00
2556.754,2015-03-27 09:25:00
2556.7444,2015-03-27 09:26:00
2556.7437,2015-03-27 09:27:00
2556.7346,2015-03-27 09:28:00
2556.7007,2015-03-27 09:29:00
2556.64,2015-03-27 09:30:00
2556.5564,2015-03-27 09:31:00
2556.459,2015-03-27 09:32:00
2556.3557,2015-03-27 09:33:00
2556.2476,2015-03-27 09:34:00
2556.1392,2015-03-27 09:35:00
2556.04,2015-03-27 09:36:00
2555.9512,2015-03-27 09:37:00
2555.8657,2015-03-27 09:38:00
2555.78,2015-03-27 09:39:00
2555.6885,2015-03-27 09:40:00
2555.5771,2015-03-27 09:41:00
2555.4426,2015-03-27 09:42:00
2555.2896,2015-03-27 09:43:00
2555.1458,2015-03-27 09:44:00
2555.0337,2015-03-27 09:45:00
2554.9666,2015-03-27 09:46:00
2554.9543,2015-03-27 09:47:00
2554.9983,2015-03-27 09:48:00
2555.1038,2015-03-27 09:49:00
2555.2683,2015-03-27 09:50:00
2555.484,2015-03-27 09:51:00
2555.7368,2015-03-27 09:52:00
